raceId,driverId,lap,position,time,milliseconds
1066,8,36,11,1:40.588,100588
1066,8,37,11,1:40.831,100831
1066,8,38,11,1:40.777,100777
1066,8,39,11,1:40.503,100503
1066,8,40,12,1:41.655,101655
1066,8,41,12,1:40.816,100816
1066,8,42,12,1:41.283,101283
1066,8,43,13,1:42.308,102308
1066,8,44,13,1:41.073,101073
1066,8,45,13,1:41.080,101080
1066,8,46,13,1:41.804,101804
1066,8,47,15,1:58.451,118451
1066,8,48,15,2:10.407,130407
1066,8,49,14,1:54.619,114619
1066,8,50,10,1:55.617,115617
1066,8,51,8,1:56.517,116517
1066,8,52,7,1:54.289,114289
1066,8,53,8,1:54.599,114599
1066,20,1,11,1:52.276,112276
1066,20,2,11,1:44.638,104638
1066,20,3,11,1:43.059,103059
1066,20,4,11,1:42.348,102348
1066,20,5,11,1:43.144,103144
1066,20,6,11,1:42.773,102773
1066,20,7,11,1:42.316,102316
1066,20,8,11,1:42.425,102425
1066,20,9,11,1:42.609,102609
1066,20,10,11,1:43.342,103342
1066,20,11,11,1:41.955,101955
1066,20,12,11,1:42.280,102280
1066,20,13,11,1:43.587,103587
1066,20,14,11,1:43.447,103447
1066,20,15,9,1:42.365,102365
1066,20,16,8,1:41.835,101835
1066,20,17,8,1:41.574,101574
1066,20,18,8,1:41.453,101453
1066,20,19,8,1:41.325,101325
1066,20,20,8,1:42.174,102174
1066,20,21,8,1:41.400,101400
1066,20,22,8,1:41.370,101370
1066,20,23,7,1:41.351,101351
1066,20,24,7,1:41.419,101419
1066,20,25,7,1:41.460,101460
1066,20,26,10,1:45.825,105825
1066,20,27,16,1:59.820,119820
1066,20,28,16,1:39.559,99559
1066,20,29,14,1:41.004,101004
1066,20,30,14,1:39.990,99990
1066,20,31,14,1:39.358,99358
1066,20,32,14,1:39.786,99786
1066,20,33,14,1:39.892,99892
1066,20,34,13,1:40.000,100000
1066,20,35,13,1:40.310,100310
1066,20,36,12,1:40.672,100672
1066,20,37,12,1:40.655,100655
1066,20,38,12,1:40.823,100823
1066,20,39,13,1:41.264,101264
1066,20,40,13,1:40.897,100897
1066,20,41,13,1:40.818,100818
1066,20,42,13,1:41.154,101154
1066,20,43,12,1:40.404,100404
1066,20,44,11,1:39.251,99251
1066,20,45,11,1:40.647,100647
1066,20,46,10,1:40.540,100540
1066,20,47,9,1:47.499,107499
1066,20,48,9,1:54.467,114467
1066,20,49,6,1:54.396,114396
1066,20,50,12,2:39.588,159588
1066,20,51,12,2:15.571,135571
1066,20,52,12,1:50.141,110141
1066,844,1,12,1:52.660,112660
1066,844,2,12,1:45.188,105188
1066,844,3,12,1:43.003,103003
1066,844,4,12,1:42.081,102081
1066,844,5,12,1:43.036,103036
1066,844,6,12,1:43.147,103147
1066,844,7,12,1:42.089,102089
1066,844,8,12,1:42.333,102333
1066,844,9,12,1:42.561,102561
1066,844,10,13,1:44.637,104637
1066,844,11,13,1:41.905,101905
1066,844,12,13,1:42.186,102186
1066,844,13,12,1:42.405,102405
1066,844,14,10,1:40.993,100993
1066,844,15,7,1:41.707,101707
1066,844,16,7,1:41.152,101152
1066,844,17,7,1:40.867,100867
1066,844,18,7,1:40.587,100587
1066,844,19,7,1:40.952,100952
1066,844,20,7,1:40.565,100565
1066,844,21,7,1:40.639,100639
1066,844,22,7,1:40.767,100767
1066,844,23,6,1:41.024,101024
1066,844,24,6,1:41.413,101413
1066,844,25,6,1:40.889,100889
1066,844,26,5,1:40.873,100873
1066,844,27,4,1:40.411,100411
1066,844,28,4,1:40.336,100336
1066,844,29,3,1:40.264,100264
1066,844,30,3,1:40.223,100223
1066,844,31,3,1:40.442,100442
1066,844,32,3,1:40.582,100582
1066,844,33,3,1:40.564,100564
1066,844,34,4,1:42.317,102317
1066,844,35,5,1:46.626,106626
1066,844,36,13,2:03.068,123068
1066,844,37,13,1:40.863,100863
1066,844,38,13,1:40.696,100696
1066,844,39,12,1:39.894,99894
1066,844,40,10,1:39.158,99158
1066,844,41,10,1:39.664,99664
1066,844,42,9,1:39.212,99212
1066,844,43,9,1:39.076,99076
1066,844,44,8,1:39.034,99034
1066,844,45,8,1:38.994,98994
1066,844,46,8,1:39.581,99581
1066,844,47,8,1:44.838,104838
1066,844,48,5,1:56.506,116506
1066,844,49,5,1:50.485,110485
1066,844,50,4,2:15.695,135695
1066,844,51,13,3:19.316,199316
1066,844,52,15,2:21.156,141156
1066,853,1,13,1:53.218,113218
1066,853,2,13,1:45.317,105317
1066,853,3,14,1:44.684,104684
1066,853,4,16,1:44.639,104639
1066,853,5,16,1:43.117,103117
1066,853,6,16,1:43.583,103583
1066,853,7,16,1:44.749,104749
1066,853,8,16,1:44.601,104601
1066,853,9,16,1:44.059,104059
1066,853,10,16,1:44.021,104021
1066,853,11,16,1:44.520,104520
1066,853,12,16,1:44.678,104678
1066,853,13,17,1:44.751,104751
1066,853,14,17,1:47.794,107794
1066,853,15,19,2:03.999,123999
1066,853,16,20,1:44.918,104918
1066,853,17,20,1:42.559,102559
1066,853,18,20,1:42.301,102301
1066,853,19,20,1:42.003,102003
1066,853,20,20,1:42.032,102032
1066,853,21,19,1:42.259,102259
1066,853,22,19,1:42.436,102436
1066,853,23,19,1:42.178,102178
1066,853,24,19,1:41.713,101713
1066,853,25,19,1:42.019,102019
1066,853,26,19,1:41.722,101722
1066,853,27,19,1:41.837,101837
1066,853,28,19,1:41.720,101720
1066,853,29,19,1:42.425,102425
1066,853,30,19,1:41.837,101837
1066,853,31,20,1:45.109,105109
1066,853,32,19,1:42.840,102840
1066,853,33,19,1:42.044,102044
1066,853,34,19,1:42.866,102866
1066,853,35,19,1:42.928,102928
1066,853,36,19,1:42.921,102921
1066,853,37,19,1:42.868,102868
1066,853,38,19,1:45.387,105387
1066,853,39,19,1:42.957,102957
1066,853,40,19,1:43.295,103295
1066,853,41,19,1:43.132,103132
1066,853,42,19,1:43.093,103093
1066,853,43,19,1:43.621,103621
1066,853,44,19,1:53.968,113968
1066,853,45,19,1:47.431,107431
1066,853,46,19,2:13.746,133746
1066,853,47,19,2:19.226,139226
1066,853,48,18,2:00.309,120309
1066,853,49,18,2:06.584,126584
1066,853,50,18,2:04.949,124949
1066,853,51,18,1:56.061,116061
1066,842,1,14,1:53.699,113699
1066,842,2,14,1:45.494,105494
1066,842,3,13,1:42.868,102868
1066,842,4,13,1:42.339,102339
1066,842,5,13,1:42.392,102392
1066,842,6,13,1:43.159,103159
1066,842,7,13,1:42.358,102358
1066,842,8,14,1:43.465,103465
1066,842,9,14,1:42.113,102113
1066,842,10,14,1:43.609,103609
1066,842,11,14,1:42.134,102134
1066,842,12,14,1:42.295,102295
1066,842,13,13,1:42.255,102255
1066,842,14,12,1:42.841,102841
1066,842,15,11,1:42.619,102619
1066,842,16,9,1:42.437,102437
1066,842,17,9,1:41.724,101724
1066,842,18,9,1:41.594,101594
1066,842,19,9,1:41.305,101305
1066,842,20,9,1:41.814,101814
1066,842,21,9,1:41.397,101397
1066,842,22,9,1:41.272,101272
1066,842,23,8,1:41.510,101510
1066,842,24,8,1:41.244,101244
1066,842,25,8,1:41.612,101612
1066,842,26,7,1:41.583,101583
1066,842,27,5,1:41.324,101324
1066,842,28,5,1:40.907,100907
1066,842,29,5,1:41.201,101201
1066,842,30,6,1:41.817,101817
1066,842,31,6,1:41.306,101306
1066,842,32,6,1:41.611,101611
1066,842,33,10,1:45.981,105981
1066,842,34,16,1:59.518,119518
1066,842,35,15,1:38.279,98279
1066,842,36,15,1:39.007,99007
1066,842,37,15,1:38.949,98949
1066,842,38,15,1:39.015,99015
1066,842,39,15,1:39.207,99207
1066,842,40,15,1:40.509,100509
1066,842,41,15,1:40.265,100265
1066,842,42,15,1:40.987,100987
1066,842,43,15,1:42.043,102043
1066,842,44,15,1:41.577,101577
1066,842,45,15,1:41.581,101581
1066,842,46,15,1:42.338,102338
1066,842,47,12,1:49.754,109754
1066,842,48,11,2:01.030,121030
1066,842,49,10,1:54.255,114255
1066,842,50,14,3:01.813,181813
1066,842,51,14,2:13.506,133506
1066,842,52,13,1:48.907,108907
1066,822,1,15,1:54.016,114016
1066,822,2,15,1:45.895,105895
1066,822,3,15,1:43.892,103892
1066,822,4,14,1:41.437,101437
1066,822,5,14,1:42.259,102259
1066,822,6,15,1:43.825,103825
1066,822,7,15,1:42.366,102366
1066,822,8,15,1:42.839,102839
1066,822,9,15,1:42.203,102203
1066,822,10,15,1:43.615,103615
1066,822,11,15,1:42.188,102188
1066,822,12,15,1:42.112,102112
1066,822,13,14,1:42.309,102309
1066,822,14,13,1:42.953,102953
1066,822,15,12,1:42.565,102565
1066,822,16,10,1:42.461,102461
1066,822,17,10,1:41.800,101800
1066,822,18,10,1:41.449,101449
1066,822,19,10,1:41.474,101474
1066,822,20,10,1:41.694,101694
1066,822,21,10,1:41.606,101606
1066,822,22,10,1:41.560,101560
1066,822,23,9,1:41.011,101011
1066,822,24,9,1:41.286,101286
1066,822,25,9,1:41.438,101438
1066,822,26,8,1:41.932,101932
1066,822,27,7,1:42.362,102362
1066,822,28,10,1:45.623,105623
1066,822,29,16,1:58.450,118450
1066,822,30,16,1:39.547,99547
1066,822,31,15,1:38.216,98216
1066,822,32,15,1:38.931,98931
1066,822,33,15,1:38.849,98849
1066,822,34,14,1:39.783,99783
1066,822,35,14,1:40.240,100240
1066,822,36,14,1:41.236,101236
1066,822,37,14,1:40.674,100674
1066,822,38,14,1:40.613,100613
1066,822,39,14,1:40.760,100760
1066,822,40,14,1:41.316,101316
1066,822,41,14,1:40.366,100366
1066,822,42,14,1:41.106,101106
1066,822,43,14,1:41.933,101933
1066,822,44,14,1:41.155,101155
1066,822,45,14,1:41.185,101185
1066,822,46,14,1:42.242,102242
1066,822,47,14,1:56.105,116105
1066,822,48,13,2:07.040,127040
1066,822,49,12,1:49.681,109681
1066,822,50,9,1:55.759,115759
1066,822,51,6,1:51.609,111609
1066,822,52,5,1:51.263,111263
1066,822,53,5,1:50.305,110305
1066,849,1,16,1:54.413,114413
1066,849,2,17,1:46.950,106950
1066,849,3,17,1:43.851,103851
1066,849,4,17,1:43.635,103635
1066,849,5,17,1:43.169,103169
1066,849,6,17,1:43.379,103379
1066,849,7,17,1:44.666,104666
1066,849,8,17,1:45.362,105362
1066,849,9,17,1:43.363,103363
1066,849,10,17,1:44.119,104119
1066,849,11,18,1:46.205,106205
1066,849,12,18,1:44.060,104060
1066,849,13,19,1:48.268,108268
1066,849,14,19,2:01.725,121725
1066,849,15,18,1:41.457,101457
1066,849,16,18,1:41.383,101383
1066,849,17,18,1:41.372,101372
1066,849,18,18,1:42.123,102123
1066,849,19,18,1:41.836,101836
1066,849,20,18,1:41.492,101492
1066,849,21,17,1:41.439,101439
1066,849,22,17,1:41.377,101377
1066,849,23,17,1:42.020,102020
1066,849,24,17,1:41.820,101820
1066,849,25,17,1:41.644,101644
1066,849,26,17,1:40.865,100865
1066,849,27,17,1:41.044,101044
1066,849,28,17,1:40.679,100679
1066,849,29,17,1:40.809,100809
1066,849,30,17,1:40.841,100841
1066,849,31,17,1:40.908,100908
1066,849,32,17,1:40.585,100585
1066,849,33,17,1:40.820,100820
1066,849,34,17,1:40.524,100524
1066,849,35,17,1:40.463,100463
1066,849,36,17,1:40.628,100628
1066,849,37,16,1:40.293,100293
1066,849,38,16,1:40.121,100121
1066,849,39,16,1:40.340,100340
1066,849,40,16,1:40.236,100236
1066,849,41,16,1:40.443,100443
1066,849,42,16,1:40.000,100000
1066,849,43,16,1:40.117,100117
1066,849,44,16,1:40.414,100414
1066,849,45,16,1:40.790,100790
1066,849,46,16,1:41.642,101642
1066,849,47,17,2:17.724,137724
1066,830,1,17,1:54.968,114968
1066,830,2,16,1:45.390,105390
1066,830,3,16,1:43.964,103964
1066,830,4,15,1:41.814,101814
1066,830,5,15,1:42.080,102080
1066,830,6,14,1:42.521,102521
1066,830,7,14,1:42.384,102384
1066,830,8,13,1:41.703,101703
1066,830,9,13,1:41.952,101952
1066,830,10,12,1:43.052,103052
1066,830,11,12,1:42.048,102048
1066,830,12,12,1:42.300,102300
1066,830,13,10,1:41.548,101548
1066,830,14,9,1:41.676,101676
1066,830,15,6,1:41.745,101745
1066,830,16,6,1:40.295,100295
1066,830,17,6,1:40.272,100272
1066,830,18,6,1:40.178,100178
1066,830,19,6,1:40.602,100602
1066,830,20,6,1:41.386,101386
1066,830,21,6,1:41.095,101095
1066,830,22,5,1:41.555,101555
1066,830,23,5,1:41.112,101112
1066,830,24,5,1:41.239,101239
1066,830,25,5,1:41.044,101044
1066,830,26,6,1:45.393,105393
1066,830,27,12,1:59.772,119772
1066,830,28,11,1:38.396,98396
1066,830,29,10,1:38.910,98910
1066,830,30,10,1:39.676,99676
1066,830,31,10,1:41.151,101151
1066,830,32,9,1:39.978,99978
1066,830,33,8,1:41.650,101650
1066,830,34,8,1:40.528,100528
1066,830,35,8,1:39.977,99977
1066,830,36,7,1:40.320,100320
1066,830,37,6,1:40.972,100972
1066,830,38,7,1:42.004,102004
1066,830,39,7,1:40.979,100979
1066,830,40,7,1:40.444,100444
1066,830,41,7,1:40.237,100237
1066,830,42,7,1:39.356,99356
1066,830,43,7,1:39.642,99642
1066,830,44,7,1:39.300,99300
1066,830,45,7,1:39.806,99806
1066,830,46,7,1:40.497,100497
1066,830,47,7,1:46.932,106932
1066,830,48,6,2:03.080,123080
1066,830,49,7,2:07.650,127650
1066,830,50,3,1:52.546,112546
1066,830,51,2,1:52.992,112992
1066,830,52,2,1:51.870,111870
1066,830,53,2,1:52.291,112291
1066,854,1,18,1:55.780,115780
1066,854,2,19,1:46.750,106750
1066,854,3,19,1:44.331,104331
1066,854,4,20,1:44.586,104586
1066,854,5,20,1:43.579,103579
1066,854,6,20,1:43.712,103712
1066,854,7,20,1:43.801,103801
1066,854,8,20,1:45.062,105062
1066,854,9,20,1:44.737,104737
1066,854,10,20,1:44.293,104293
1066,854,11,20,1:44.574,104574
1066,854,12,20,1:44.990,104990
1066,854,13,18,1:44.631,104631
1066,854,14,18,1:44.289,104289
1066,854,15,17,1:43.419,103419
1066,854,16,17,1:43.647,103647
1066,854,17,17,1:43.197,103197
1066,854,18,17,1:43.133,103133
1066,854,19,17,1:44.054,104054
1066,854,20,17,1:48.013,108013
1066,854,21,20,2:02.492,122492
1066,854,22,20,1:40.276,100276
1066,854,23,20,1:40.333,100333
1066,854,24,20,1:40.552,100552
1066,854,25,20,1:40.769,100769
1066,854,26,20,1:40.698,100698
1066,854,27,20,1:41.093,101093
1066,854,28,20,1:41.500,101500
1066,854,29,20,1:42.243,102243
1066,854,30,20,1:41.901,101901
1066,854,31,19,1:42.539,102539
1066,854,32,20,1:47.201,107201
1066,841,1,19,1:56.132,116132
1066,841,2,18,1:45.941,105941
1066,841,3,18,1:43.939,103939
1066,841,4,18,1:43.568,103568
1066,841,5,18,1:43.251,103251
1066,841,6,18,1:43.411,103411
1066,841,7,18,1:44.325,104325
1066,841,8,18,1:45.532,105532
1066,841,9,18,1:43.532,103532
1066,841,10,18,1:43.975,103975
1066,841,11,17,1:43.939,103939
1066,841,12,17,1:44.175,104175
1066,841,13,16,1:41.849,101849
1066,841,14,16,1:42.224,102224
1066,841,15,16,1:42.113,102113
1066,841,16,14,1:41.998,101998
1066,841,17,14,1:41.647,101647
1066,841,18,14,1:41.413,101413
1066,841,19,14,1:41.465,101465
1066,841,20,14,1:41.693,101693
1066,841,21,14,1:41.321,101321
1066,841,22,15,1:42.866,102866
1066,841,23,15,1:42.541,102541
1066,841,24,16,1:43.480,103480
1066,841,25,16,1:41.496,101496
1066,841,26,16,1:41.610,101610
1066,841,27,15,1:41.344,101344
1066,841,28,15,1:41.318,101318
1066,841,29,15,1:43.313,103313
1066,841,30,15,1:42.210,102210
1066,841,31,16,1:41.691,101691
1066,841,32,16,1:41.260,101260
1066,841,33,16,1:41.056,101056
1066,841,34,15,1:41.000,101000
1066,841,35,16,1:42.380,102380
1066,841,36,16,1:46.508,106508
1066,841,37,18,2:01.557,121557
1066,841,38,18,1:39.116,99116
1066,841,39,18,1:39.058,99058
1066,841,40,18,1:39.456,99456
1066,841,41,18,1:39.725,99725
1066,841,42,18,1:39.652,99652
1066,841,43,18,1:39.645,99645
1066,841,44,18,1:39.707,99707
1066,841,45,18,1:41.670,101670
1066,841,46,18,1:43.308,103308
1066,841,47,16,1:58.854,118854
1066,841,48,16,1:58.000,118000
1066,841,49,15,1:57.169,117169
1066,841,50,16,2:52.338,172338
1066,841,51,16,2:24.163,144163
1066,841,52,16,1:58.579,118579
1066,852,1,20,1:56.581,116581
1066,852,2,20,1:46.433,106433
1066,852,3,20,1:44.403,104403
1066,852,4,19,1:42.965,102965
1066,852,5,19,1:43.342,103342
1066,852,6,19,1:43.463,103463
1066,852,7,19,1:44.263,104263
1066,852,8,19,1:45.576,105576
1066,852,9,19,1:44.334,104334
1066,852,10,19,1:43.663,103663
1066,852,11,19,1:45.060,105060
1066,852,12,19,1:44.388,104388
1066,852,13,20,1:48.912,108912
1066,852,14,20,2:02.484,122484
1066,852,15,20,1:43.458,103458
1066,852,16,19,1:41.946,101946
1066,852,17,19,1:41.233,101233
1066,852,18,19,1:40.924,100924
1066,852,19,19,1:41.336,101336
1066,852,20,19,1:41.187,101187
1066,852,21,18,1:41.318,101318
1066,852,22,18,1:41.422,101422
1066,852,23,18,1:41.295,101295
1066,852,24,18,1:41.198,101198
1066,852,25,18,1:41.743,101743
1066,852,26,18,1:41.140,101140
1066,852,27,18,1:41.440,101440
1066,852,28,18,1:40.882,100882
1066,852,29,18,1:40.907,100907
1066,852,30,18,1:40.999,100999
1066,852,31,18,1:40.869,100869
1066,852,32,18,1:41.009,101009
1066,852,33,18,1:40.863,100863
1066,852,34,18,1:41.215,101215
1066,852,35,18,1:40.739,100739
1066,852,36,18,1:40.945,100945
1066,852,37,17,1:40.612,100612
1066,852,38,17,1:40.589,100589
1066,852,39,17,1:40.384,100384
1066,852,40,17,1:40.236,100236
1066,852,41,17,1:40.147,100147
1066,852,42,17,1:39.960,99960
1066,852,43,17,1:40.033,100033
1066,852,44,17,1:40.630,100630
1066,852,45,17,1:41.536,101536
1066,852,46,17,1:44.232,104232
1066,852,47,18,2:16.543,136543
1066,852,48,17,2:23.412,143412
1066,852,49,17,2:24.845,144845
1066,852,50,17,2:27.373,147373
1066,852,51,17,2:01.058,121058
1066,852,52,17,1:56.963,116963
1067,822,1,1,1:35.354,95354
1067,822,2,1,1:34.359,94359
1067,822,3,1,1:34.493,94493
1067,822,4,1,1:34.654,94654
1067,822,5,1,1:34.716,94716
1067,822,6,1,1:34.851,94851
1067,822,7,1,1:34.647,94647
1067,822,8,1,1:34.760,94760
1067,822,9,1,1:34.371,94371
1067,822,10,1,1:34.562,94562
1067,822,11,1,1:34.281,94281
1067,822,12,1,1:33.963,93963
1067,822,13,1,1:33.679,93679
1067,822,14,1,1:33.691,93691
1067,822,15,1,1:33.803,93803
1067,822,16,1,1:33.735,93735
1067,822,17,1,1:33.355,93355
1067,822,18,1,1:33.146,93146
1067,822,19,1,1:33.791,93791
1067,822,20,1,1:33.359,93359
1067,822,21,1,1:33.436,93436
1067,822,22,1,1:33.302,93302
1067,822,23,1,1:33.336,93336
1067,822,24,1,1:33.883,93883
1067,822,25,1,1:34.323,94323
1067,822,26,1,1:33.575,93575
1067,822,27,1,1:33.457,93457
1067,822,28,1,1:33.411,93411
1067,822,29,1,1:33.682,93682
1067,822,30,1,1:34.109,94109
1067,822,31,1,1:33.737,93737
1067,822,32,1,1:33.885,93885
1067,822,33,1,1:34.009,94009
1067,822,34,1,1:34.646,94646
1067,822,35,1,1:33.872,93872
1067,822,36,1,1:34.019,94019
1067,822,37,1,1:35.037,95037
1067,822,38,2,1:53.841,113841
1067,822,39,2,1:33.922,93922
1067,822,40,2,1:33.949,93949
1067,822,41,2,1:34.444,94444
1067,822,42,2,1:33.869,93869
1067,822,43,2,1:34.151,94151
1067,822,44,2,1:34.697,94697
1067,822,45,2,1:34.869,94869
1067,822,46,2,1:35.253,95253
1067,822,47,1,1:34.094,94094
1067,822,48,1,1:33.753,93753
1067,822,49,1,1:33.326,93326
1067,822,50,1,1:32.896,92896
1067,822,51,1,1:34.608,94608
1067,822,52,1,1:33.119,93119
1067,822,53,1,1:32.126,92126
1067,822,54,1,1:32.427,92427
1067,822,55,1,1:33.674,93674
1067,822,56,1,1:31.023,91023
1067,822,57,1,1:34.341,94341
1067,822,58,1,1:30.432,90432
1067,830,1,2,1:36.680,96680
1067,830,2,2,1:34.575,94575
1067,830,3,2,1:34.484,94484
1067,830,4,2,1:34.787,94787
1067,830,5,2,1:34.629,94629
1067,830,6,2,1:35.049,95049
1067,830,7,2,1:34.976,94976
1067,830,8,2,1:34.764,94764
1067,830,9,2,1:34.662,94662
1067,830,10,2,1:34.601,94601
1067,830,11,2,1:34.470,94470
1067,830,12,2,1:34.443,94443
1067,830,13,2,1:34.154,94154
1067,830,14,2,1:33.822,93822
1067,830,15,2,1:33.629,93629
1067,830,16,2,1:33.386,93386
1067,830,17,2,1:33.282,93282
1067,830,18,2,1:33.181,93181
1067,830,19,2,1:33.263,93263
1067,830,20,2,1:33.356,93356
1067,830,21,2,1:33.392,93392
1067,830,22,2,1:33.545,93545
1067,830,23,2,1:33.289,93289
1067,830,24,2,1:33.829,93829
1067,830,25,2,1:34.241,94241
1067,830,26,2,1:33.775,93775
1067,830,27,2,1:33.901,93901
1067,830,28,2,1:33.914,93914
1067,830,29,2,1:33.932,93932
1067,830,30,2,1:34.005,94005
1067,830,31,2,1:34.206,94206
1067,830,32,2,1:34.182,94182
1067,830,33,2,1:34.141,94141
1067,830,34,2,1:34.513,94513
1067,830,35,2,1:35.029,95029
1067,830,36,2,1:34.948,94948
1067,830,37,3,1:51.505,111505
1067,830,38,3,1:35.404,95404
1067,830,39,3,1:34.933,94933
1067,830,40,3,1:34.618,94618
1067,830,41,3,1:34.500,94500
1067,830,42,3,1:34.357,94357
1067,830,43,3,1:34.365,94365
1067,830,44,3,1:34.740,94740
1067,830,45,3,1:34.877,94877
1067,830,46,3,1:34.312,94312
1067,830,47,3,1:34.251,94251
1067,830,48,2,1:34.105,94105
1067,830,49,2,1:34.191,94191
1067,830,50,2,1:33.398,93398
1067,830,51,2,1:33.343,93343
1067,830,52,2,1:33.627,93627
1067,830,53,2,1:32.759,92759
1067,830,54,2,1:33.189,93189
1067,830,55,2,1:32.879,92879
1067,830,56,2,1:33.822,93822
1067,830,57,2,1:34.427,94427
1067,830,58,2,1:34.050,94050
1067,844,1,3,1:38.086,98086
1067,844,2,3,1:34.796,94796
1067,844,3,3,1:34.866,94866
1067,844,4,3,1:34.740,94740
1067,844,5,3,1:34.779,94779
1067,844,6,3,1:35.049,95049
1067,844,7,3,1:34.846,94846
1067,844,8,3,1:34.673,94673
1067,844,9,3,1:34.652,94652
1067,844,10,3,1:34.946,94946
1067,844,11,3,1:34.232,94232
1067,844,12,3,1:34.479,94479
1067,844,13,3,1:33.872,93872
1067,844,14,3,1:33.825,93825
1067,844,15,3,1:33.548,93548
1067,844,16,3,1:34.149,94149
1067,844,17,3,1:33.349,93349
1067,844,18,3,1:33.332,93332
1067,844,19,3,1:33.223,93223
1067,844,20,3,1:33.258,93258
1067,844,21,3,1:33.541,93541
1067,844,22,3,1:33.472,93472
1067,844,23,3,1:32.981,92981
1067,844,24,3,1:33.516,93516
1067,844,25,3,1:34.302,94302
1067,844,26,3,1:34.569,94569
1067,844,27,3,1:33.570,93570
1067,844,28,3,1:33.825,93825
1067,844,29,3,1:33.748,93748
1067,844,30,3,1:33.922,93922
1067,844,31,3,1:34.125,94125
1067,844,32,3,1:34.823,94823
1067,844,33,3,1:33.828,93828
1067,844,34,3,1:34.199,94199
1067,844,35,3,1:35.106,95106
1067,844,36,3,1:34.362,94362
1067,844,37,2,1:37.807,97807
1067,844,38,1,1:35.924,95924
1067,844,39,1,1:34.472,94472
1067,844,40,1,1:34.582,94582
1067,844,41,1,1:34.410,94410
1067,844,42,1,1:34.538,94538
1067,844,43,1,1:36.054,96054
1067,844,44,1,1:36.551,96551
1067,844,45,1,1:35.502,95502
1067,844,46,1,1:35.751,95751
1067,844,47,2,1:38.124,98124
1067,844,48,4,1:54.102,114102
1067,844,49,4,1:33.576,93576
1067,844,50,4,1:34.606,94606
1067,844,51,4,1:36.276,96276
1067,844,52,4,1:36.026,96026
1067,844,53,4,1:34.314,94314
1067,844,54,4,1:33.885,93885
1067,844,55,4,1:33.415,93415
1067,844,56,4,1:32.752,92752
1067,844,57,4,1:32.737,92737
1067,844,58,4,1:33.924,93924
1067,815,1,4,1:39.250,99250
1067,815,2,4,1:35.035,95035
1067,815,3,4,1:35.240,95240
1067,815,4,4,1:34.859,94859
1067,815,5,4,1:35.129,95129
1067,815,6,4,1:34.558,94558
1067,815,7,4,1:34.855,94855
1067,815,8,4,1:35.107,95107
1067,815,9,4,1:35.238,95238
1067,815,10,4,1:35.034,95034
1067,815,11,4,1:34.973,94973
1067,815,12,4,1:34.505,94505
1067,815,13,4,1:34.504,94504
1067,815,14,4,1:34.744,94744
1067,815,15,4,1:34.580,94580
1067,815,16,4,1:34.267,94267
1067,815,17,4,1:33.757,93757
1067,815,18,4,1:33.996,93996
1067,815,19,4,1:33.684,93684
1067,815,20,4,1:33.991,93991
1067,815,21,4,1:33.491,93491
1067,815,22,4,1:33.586,93586
1067,815,23,4,1:33.194,93194
1067,815,24,4,1:33.334,93334
1067,815,25,4,1:33.248,93248
1067,815,26,4,1:34.285,94285
1067,815,27,4,1:35.293,95293
1067,815,28,4,1:35.022,95022
1067,815,29,4,1:34.219,94219
1067,815,30,4,1:35.234,95234
1067,815,31,4,1:34.597,94597
1067,815,32,4,1:35.005,95005
1067,815,33,4,1:34.591,94591
1067,815,34,5,1:36.852,96852
1067,815,35,4,1:36.931,96931
1067,815,36,4,1:34.445,94445
1067,815,37,5,1:35.737,95737
1067,815,38,6,1:52.328,112328
1067,815,39,6,1:33.676,93676
1067,815,40,5,1:34.077,94077
1067,815,41,5,1:34.052,94052
1067,815,42,5,1:34.461,94461
1067,815,43,5,1:34.788,94788
1067,815,44,5,1:34.918,94918
1067,815,45,5,1:34.458,94458
1067,815,46,5,1:34.135,94135
1067,815,47,5,1:33.693,93693
1067,815,48,5,1:34.840,94840
1067,815,49,5,1:33.892,93892
1067,815,50,5,1:33.586,93586
1067,815,51,3,1:35.029,95029
1067,815,52,3,1:32.844,92844
1067,815,53,3,1:32.459,92459
1067,815,54,3,1:32.574,92574
1067,815,55,3,1:33.434,93434
1067,815,56,3,1:32.768,92768
1067,815,57,3,1:35.990,95990
1067,815,58,3,1:33.202,93202
1067,842,1,5,1:40.686,100686
1067,842,2,5,1:35.001,95001
1067,842,3,5,1:35.695,95695
1067,842,4,5,1:35.396,95396
1067,842,5,5,1:35.374,95374
1067,842,6,5,1:35.334,95334
1067,842,7,5,1:35.206,95206
1067,842,8,5,1:35.715,95715
1067,842,9,5,1:36.021,96021
1067,842,10,5,1:35.598,95598
1067,842,11,5,1:35.260,95260
1067,842,12,5,1:35.364,95364
1067,842,13,5,1:34.943,94943
1067,842,14,6,1:35.880,95880
1067,842,15,6,1:35.674,95674
1067,842,16,6,1:34.434,94434
1067,842,17,6,1:34.288,94288
1067,842,18,6,1:34.294,94294
1067,842,19,6,1:33.514,93514
1067,842,20,6,1:33.584,93584
1067,842,21,6,1:33.517,93517
1067,842,22,6,1:33.620,93620
1067,842,23,6,1:33.872,93872
1067,842,24,6,1:34.111,94111
1067,842,25,6,1:34.686,94686
1067,842,26,6,1:34.198,94198
1067,842,27,6,1:34.057,94057
1067,842,28,6,1:34.066,94066
1067,842,29,6,1:34.172,94172
1067,842,30,6,1:34.801,94801
